I,J,Latitude,Longitude,Altitude
63,53,42.2445,1.27643,1177.6
63,54,42.2572,1.50189,1362.2
63,55,42.2695,1.72742,1477.0
63,56,42.2814,1.95306,1433.7
63,57,42.2927,2.1788,1384.7
63,58,42.3036,2.4046,1152.1
63,59,42.314,2.63049,671.8
63,60,42.3239,2.85648,264.0
63,61,42.3334,3.08252,86.5
63,62,42.3424,3.30862,26.3
63,63,42.3509,3.53479,0.0
63,64,42.359,3.76105,0.0
63,65,42.3665,3.98734,0.0
63,66,42.3736,4.21371,0.0
63,67,42.3803,4.44012,0.0
63,68,42.3864,4.66656,0.0
63,69,42.3921,4.8931,0.0
63,70,42.3973,5.11963,0.0
63,71,42.4021,5.34622,0.0
63,72,42.4063,5.57285,0.0
63,73,42.4101,5.7995,0.0
63,74,42.4134,6.02618,0.0
63,75,42.4163,6.25287,0.0
63,76,42.4187,6.47958,0.0
63,77,42.4206,6.70633,0.0
63,78,42.422,6.93307,0.0
63,79,42.4229,7.15985,0.0
63,80,42.4234,7.38663,0.0
63,81,42.4234,7.61337,0.0
63,82,42.4229,7.84015,0.0
63,83,42.422,8.06693,0.0
63,84,42.4206,8.29367,0.0
63,85,42.4187,8.52042,45.0
63,86,42.4163,8.74713,561.1
63,87,42.4134,8.97382,1042.8
63,88,42.4101,9.2005,822.7
63,89,42.4063,9.42715,374.3
63,90,42.4021,9.65378,71.3
63,91,42.3973,9.88037,0.0
63,92,42.3921,10.1069,0.0
63,93,42.3864,10.3334,6.3
63,94,42.3803,10.5599,0.7
63,95,42.3736,10.7863,2.9
63,96,42.3665,11.0127,8.5
63,97,42.359,11.239,11.7
63,98,42.3509,11.4652,24.2
63,99,42.3424,11.6914,78.6
63,100,42.3334,11.9175,242.1
64,0,41.071,-10.4973,0.0
64,1,41.1081,-10.2811,0.0
64,2,41.1447,-10.0646,0.0
64,3,41.1808,-9.84781,0.0
64,4,41.2165,-9.6308,0.0
64,5,41.2518,-9.41351,0.0
64,6,41.2866,-9.19595,0.0
64,7,41.321,-8.97815,0.0
64,8,41.355,-8.76013,32.3
64,9,41.3885,-8.54184,119.1
64,10,41.4215,-8.3233,251.5
64,11,41.4541,-8.10455,437.7
64,12,41.4863,-7.88556,637.7
64,13,41.518,-7.66632,735.6
64,14,41.5492,-7.44684,604.2
64,15,41.58,-7.22714,471.0
64,16,41.6104,-7.00723,582.5
64,17,41.6403,-6.78711,678.1
64,18,41.6698,-6.56674,692.1
64,19,41.6988,-6.34616,777.3
64,20,41.7273,-6.1254,809.6
64,21,41.7554,-5.90439,748.0
64,22,41.7831,-5.6832,704.6
64,23,41.8103,-5.46179,711.7
64,24,41.837,-5.24017,749.3
64,25,41.8633,-5.01837,792.1
64,26,41.8891,-4.79639,801.9
64,27,41.9145,-4.57419,793.3
64,28,41.9394,-4.35184,825.2
64,29,41.9638,-4.12927,867.6
64,30,41.9878,-3.90652,881.9
64,31,42.0113,-3.68362,937.1
64,32,42.0344,-3.46051,1056.6
64,33,42.057,-3.23724,1228.6
64,34,42.0791,-3.01382,1399.1
64,35,42.1008,-2.79022,1427.0
64,36,42.122,-2.56647,1335.0
64,37,42.1428,-2.34256,1147.8
64,38,42.1631,-2.1185,801.0
64,39,42.1829,-1.89426,451.0
64,40,42.2023,-1.66989,308.9
64,41,42.2211,-1.44537,351.0
64,42,42.2396,-1.22073,476.1
64,43,42.2575,-0.995941,598.6
64,44,42.275,-0.770996,676.2
64,45,42.292,-0.545959,792.7
64,46,42.3086,-0.32077,967.8
64,47,42.3247,-0.095459,957.4
64,48,42.3403,0.129974,802.1
64,49,42.3555,0.35553,941.4
64,50,42.3701,0.581207,1243.2
64,51,42.3843,0.806976,1401.9
64,52,42.3981,1.03284,1477.3
64,53,42.4114,1.25882,1515.1
64,54,42.4242,1.48492,1689.1
64,55,42.4365,1.71109,1851.3
64,56,42.4483,1.93738,1839.3
64,57,42.4597,2.16373,1797.8
64,58,42.4706,2.39017,1418.0
64,59,42.4811,2.6167,746.1
64,60,42.491,2.84329,294.3
64,61,42.5005,3.06998,113.9
64,62,42.5096,3.29675,24.9
64,63,42.5181,3.52356,0.0
64,64,42.5262,3.75043,0.0
64,65,42.5338,3.97739,0.0
64,66,42.5409,4.20438,0.0
64,67,42.5476,4.43143,0.0
64,68,42.5537,4.65854,0.0
64,69,42.5594,4.88568,0.0
64,70,42.5647,5.11288,0.0
64,71,42.5694,5.34012,0.0
64,72,42.5737,5.56738,0.0
64,73,42.5775,5.79468,0.0
64,74,42.5808,6.02197,0.0
64,75,42.5837,6.24933,0.0
64,76,42.5861,6.47672,0.0
64,77,42.588,6.70407,0.0
64,78,42.5894,6.93149,0.0
64,79,42.5903,7.15887,0.0
64,80,42.5908,7.38629,0.0
64,81,42.5908,7.61371,0.0
64,82,42.5903,7.84113,0.0
64,83,42.5894,8.06851,0.0
64,84,42.588,8.29593,0.0
64,85,42.5861,8.52328,0.0
64,86,42.5837,8.75067,162.6
64,87,42.5808,8.97803,439.6
64,88,42.5775,9.20532,485.9
64,89,42.5737,9.43262,267.8
64,90,42.5694,9.65988,41.0
64,91,42.5647,9.88712,0.0
64,92,42.5594,10.1143,13.5
64,93,42.5537,10.3415,10.5
64,94,42.5476,10.5686,0.0
64,95,42.5409,10.7956,0.0
64,96,42.5338,11.0226,12.4
64,97,42.5262,11.2496,69.0
64,98,42.5181,11.4764,151.9
64,99,42.5096,11.7032,243.9
64,100,42.5005,11.93,314.3
65,0,41.234,-10.5469,0.0
65,1,41.2711,-10.3301,0.0
65,2,41.3078,-10.113,0.0
65,3,41.3441,-9.89569,0.0
65,4,41.3799,-9.6781,0.0
65,5,41.4153,-9.46024,0.0
65,6,41.4502,-9.24213,0.0
65,7,41.4847,-9.02377,0.0
65,8,41.5187,-8.80518,34.8
65,9,41.5523,-8.5863,98.9
65,10,41.5855,-8.36722,244.3
65,11,41.6182,-8.14789,539.3
65,12,41.6504,-7.92828,801.7
65,13,41.6822,-7.70847,793.8
65,14,41.7136,-7.48843,623.1
65,15,41.7445,-7.26816,573.6
65,16,41.7749,-7.04767,698.3
65,17,41.8049,-6.82693,790.9
65,18,41.8345,-6.60599,781.9
65,19,41.8636,-6.38483,821.1
65,20,41.8922,-6.16345,842.3
65,21,41.9204,-5.94186,772.6
65,22,41.9481,-5.72006,724.8
65,23,41.9754,-5.49805,725.8
65,24,42.0022,-5.27585,745.2
65,25,42.0286,-5.05347,768.0
65,26,42.0545,-4.83087,776.3
65,27,42.0799,-4.60806,786.5
65,28,42.1049,-4.3851,813.1
65,29,42.1294,-4.16193,830.0
65,30,42.1534,-3.93857,846.0
65,31,42.177,-3.71506,909.8
65,32,42.2002,-3.49133,1072.8
65,33,42.2228,-3.26749,1282.4
65,34,42.245,-3.04343,1304.3
65,35,42.2668,-2.81921,1118.7
65,36,42.2881,-2.59485,957.8
65,37,42.3089,-2.3703,795.9
65,38,42.3292,-2.14563,559.6
65,39,42.3491,-1.92078,375.6
65,40,42.3685,-1.6958,344.5
65,41,42.3875,-1.47064,435.0
65,42,42.4059,-1.24536,601.9
65,43,42.424,-1.01996,755.5
65,44,42.4415,-0.794403,813.4
65,45,42.4586,-0.568695,899.6
65,46,42.4752,-0.342896,1116.3
65,47,42.4913,-0.116943,1239.7
65,48,42.507,0.1091,1288.0
65,49,42.5222,0.335297,1550.3
65,50,42.5369,0.561584,1790.7
65,51,42.5512,0.787994,1935.6
65,52,42.5649,1.0145,1955.7
65,53,42.5782,1.24112,1822.0
65,54,42.5911,1.46783,1907.1
65,55,42.6035,1.69467,2014.5
65,56,42.6153,1.92157,1911.2
65,57,42.6268,2.14856,1622.7
65,58,42.6377,2.37567,1067.5
65,59,42.6482,2.60281,487.8
65,60,42.6582,2.83008,155.7
65,61,42.6677,3.0574,35.8
65,62,42.6767,3.28479,1.0
65,63,42.6853,3.51224,0.0
65,64,42.6934,3.73978,0.1
65,65,42.701,3.96738,0.0
65,66,42.7082,4.19501,0.0
65,67,42.7149,4.4227,0.0
65,68,42.7211,4.65045,0.0
65,69,42.7268,4.87823,0.0
65,70,42.732,5.10608,0.0
65,71,42.7368,5.33395,0.1
65,72,42.7411,5.56186,0.0
65,73,42.7449,5.78979,0.0
65,74,42.7482,6.01779,0.0
65,75,42.7511,6.24576,0.0
65,76,42.7535,6.47379,0.0
65,77,42.7554,6.70181,0.0
65,78,42.7568,6.92987,0.1
65,79,42.7578,7.1579,0.0
65,80,42.7582,7.38596,0.0
65,81,42.7582,7.61404,0.0
65,82,42.7578,7.8421,0.0
65,83,42.7568,8.07013,0.1
65,84,42.7554,8.29819,0.6
65,85,42.7535,8.52621,0.0
65,86,42.7511,8.75424,0.0
65,87,42.7482,8.98221,19.5
65,88,42.7449,9.21021,133.9
65,89,42.7411,9.43814,164.7
65,90,42.7368,9.66605,42.6
65,91,42.732,9.89392,0.0
65,92,42.7268,10.1218,34.0
65,93,42.7211,10.3495,24.7
65,94,42.7149,10.5773,4.7
65,95,42.7082,10.805,5.0
65,96,42.701,11.0326,19.6
65,97,42.6934,11.2602,162.8
65,98,42.6853,11.4878,364.3
65,99,42.6767,11.7152,457.9
65,100,42.6677,11.9426,407.6
66,0,41.3969,-10.5967,0.0
66,1,41.4342,-10.3794,0.0
66,2,41.471,-10.1617,0.0
66,3,41.5073,-9.94382,0.0
66,4,41.5433,-9.72568,0.0
66,5,41.5787,-9.50726,0.0
66,6,41.6138,-9.28857,0.0
66,7,41.6484,-9.06964,0.0
66,8,41.6825,-8.85046,49.1
66,9,41.7162,-8.63104,153.2
66,10,41.7494,-8.41135,356.4
66,11,41.7822,-8.19144,706.2
66,12,41.8146,-7.97128,971.4
66,13,41.8465,-7.75089,888.7
66,14,41.8779,-7.53024,684.8
66,15,41.9089,-7.30939,703.0
66,16,41.9395,-7.08829,909.8
66,17,41.9695,-6.86697,1080.2
66,18,41.9992,-6.64545,1057.5
66,19,42.0284,-6.42368,969.3
66,20,42.0571,-6.20172,889.8
66,21,42.0854,-5.97952,795.7
66,22,42.1132,-5.75714,751.6
66,23,42.1405,-5.53455,757.7
66,24,42.1674,-5.31174,776.8
66,25,42.1938,-5.08871,789.0
66,26,42.2198,-4.86551,801.5
66,27,42.2453,-4.64212,808.6
66,28,42.2704,-4.41855,804.9
66,29,42.295,-4.19476,814.5
66,30,42.3191,-3.97079,854.5
66,31,42.3428,-3.74667,906.5
66,32,42.366,-3.52234,984.6
66,33,42.3887,-3.29785,1041.3
66,34,42.411,-3.07318,923.7
66,35,42.4328,-2.84836,720.9
66,36,42.4541,-2.62338,624.0
66,37,42.475,-2.39822,557.0
66,38,42.4954,-2.17291,458.4
66,39,42.5153,-1.94745,392.7
66,40,42.5348,-1.72183,451.0
66,41,42.5538,-1.49606,558.0
66,42,42.5724,-1.27014,628.3
66,43,42.5904,-1.0441,737.9
66,44,42.608,-0.817932,890.1
66,45,42.6251,-0.591614,1147.2
66,46,42.6418,-0.365143,1513.9
66,47,42.658,-0.13858,1801.9
66,48,42.6737,0.0881348,1927.9
66,49,42.6889,0.314941,1978.6
66,50,42.7037,0.54187,1923.7
66,51,42.718,0.768921,1891.2
66,52,42.7318,0.996063,1851.7
66,53,42.7452,1.22333,1683.4
66,54,42.758,1.45068,1577.8
66,55,42.7705,1.67813,1480.4
66,56,42.7824,1.9057,1315.5
66,57,42.7938,2.13333,1032.8
66,58,42.8048,2.36105,678.0
66,59,42.8153,2.58887,381.5
66,60,42.8253,2.81677,149.8
66,61,42.8349,3.04474,17.1
66,62,42.844,3.27277,0.0
66,63,42.8526,3.50089,0.0
66,64,42.8607,3.72906,0.0
66,65,42.8683,3.95728,0.0
66,66,42.8755,4.18558,0.0
66,67,42.8822,4.41391,0.0
66,68,42.8884,4.64233,0.0
66,69,42.8941,4.87076,0.1
66,70,42.8994,5.09924,0.4
66,71,42.9042,5.32779,0.0
66,72,42.9085,5.55634,0.0
66,73,42.9123,5.78491,0.0
66,74,42.9157,6.01355,0.0
66,75,42.9185,6.24219,0.7
66,76,42.9209,6.47086,0.4
66,77,42.9228,6.69952,0.0
66,78,42.9243,6.92822,0.1
66,79,42.9252,7.15692,0.1
66,80,42.9257,7.38565,0.0
66,81,42.9257,7.61435,0.0
66,82,42.9252,7.84308,0.0
66,83,42.9243,8.07178,0.0
66,84,42.9228,8.30048,0.2
66,85,42.9209,8.52914,0.7
66,86,42.9185,8.75781,0.0
66,87,42.9157,8.98645,0.0
66,88,42.9123,9.21509,19.7
66,89,42.9085,9.44366,95.2
66,90,42.9042,9.67224,40.3
66,91,42.8994,9.90076,0.0
66,92,42.8941,10.1292,15.0
66,93,42.8884,10.3577,12.4
66,94,42.8822,10.5861,28.0
66,95,42.8755,10.8144,72.2
66,96,42.8683,11.0427,93.8
66,97,42.8607,11.2709,224.4
66,98,42.8526,11.4991,479.9
66,99,42.844,11.7272,549.5
66,100,42.8349,11.9553,436.8
67,0,41.5599,-10.6468,0.0
67,1,41.5972,-10.4289,0.0
67,2,41.6341,-10.2107,0.0
67,3,41.6706,-9.99222,0.0
67,4,41.7066,-9.7735,0.0
67,5,41.7422,-9.5545,0.0
67,6,41.7774,-9.33527,0.0
67,7,41.8121,-9.11575,0.0
67,8,41.8463,-8.896,70.2
67,9,41.8801,-8.67599,208.8
67,10,41.9134,-8.45575,407.6
67,11,41.9463,-8.23523,684.0
67,12,41.9788,-8.0145,848.1
67,13,42.0108,-7.79352,792.0
67,14,42.0423,-7.5723,780.9
67,15,42.0734,-7.35083,908.4
67,16,42.104,-7.12915,1085.7
67,17,42.1342,-6.90726,1324.4
67,18,42.1639,-6.68512,1405.3
67,19,42.1932,-6.46277,1276.8
67,20,42.222,-6.2402,1057.8
67,21,42.2503,-6.01743,850.3
67,22,42.2782,-5.79443,773.7
67,23,42.3057,-5.57123,781.3
67,24,42.3326,-5.34781,808.4
67,25,42.3591,-5.12421,840.1
67,26,42.3852,-4.90039,872.9
67,27,42.4108,-4.67636,871.3
67,28,42.4359,-4.45218,841.9
67,29,42.4606,-4.22778,847.0
67,30,42.4848,-4.0032,903.2
67,31,42.5085,-3.77847,945.7
67,32,42.5318,-3.55353,904.4
67,33,42.5546,-3.3284,805.9
67,34,42.5769,-3.10312,675.5
67,35,42.5988,-2.87769,586.5
67,36,42.6202,-2.65207,626.2
67,37,42.6411,-2.42627,674.4
67,38,42.6616,-2.20035,652.0
67,39,42.6816,-1.97424,578.8
67,40,42.7011,-1.74802,556.0
67,41,42.7202,-1.52161,623.7
67,42,42.7388,-1.29507,704.1
67,43,42.7569,-1.06839,874.9
67,44,42.7746,-0.841583,1166.6
67,45,42.7917,-0.614624,1539.0
67,46,42.8084,-0.387543,1876.3
67,47,42.8247,-0.160339,2009.7
67,48,42.8404,0.0670166,1889.0
67,49,42.8557,0.294464,1619.4
67,50,42.8705,0.522034,1377.4
67,51,42.8849,0.749725,1235.7
67,52,42.8987,0.977509,1114.5
67,53,42.9121,1.20541,994.0
67,54,42.925,1.43341,897.8
67,55,42.9375,1.66153,750.0
67,56,42.9494,1.88971,606.5
67,57,42.9609,2.11801,522.7
67,58,42.9719,2.34637,471.5
67,59,42.9825,2.57483,377.6
67,60,42.9925,2.80338,199.0
67,61,43.0021,3.03198,43.5
67,62,43.0112,3.26068,0.0
67,63,43.0198,3.48944,0.0
67,64,43.028,3.71826,0.0
67,65,43.0356,3.94714,0.0
67,66,43.0428,4.17609,0.0
67,67,43.0495,4.40509,0.0
67,68,43.0558,4.63416,0.1
67,69,43.0615,4.86325,0.0
67,70,43.0668,5.09238,0.0
67,71,43.0716,5.32156,0.0
67,72,43.0759,5.55078,29.0
67,73,43.0798,5.78003,84.8
67,74,43.0831,6.00928,94.8
67,75,43.086,6.23859,71.5
67,76,43.0884,6.4679,47.2
67,77,43.0903,6.69724,10.8
67,78,43.0917,6.92661,0.0
67,79,43.0927,7.15594,0.0
67,80,43.0932,7.38531,0.2
67,81,43.0932,7.61469,0.0
67,82,43.0927,7.84406,0.0
67,83,43.0917,8.07339,0.0
67,84,43.0903,8.30276,0.0
67,85,43.0884,8.5321,0.0
67,86,43.086,8.76141,0.2
67,87,43.0831,8.99072,0.0
67,88,43.0798,9.21997,5.7
67,89,43.0759,9.44922,18.0
67,90,43.0716,9.67844,9.7
67,91,43.0668,9.90762,0.9
67,92,43.0615,10.1367,0.0
67,93,43.0558,10.3658,0.0
67,94,43.0495,10.5949,77.0
67,95,43.0428,10.8239,226.4
67,96,43.0356,11.0529,284.2
67,97,43.028,11.2817,264.6
67,98,43.0198,11.5106,361.9
67,99,43.0112,11.7393,430.6
67,100,43.0021,11.968,372.4
68,0,41.7228,-10.6971,0.0
68,1,41.7603,-10.4787,0.0
68,2,41.7973,-10.2599,0.0
68,3,41.8339,-10.0409,0.0
68,4,41.87,-9.82159,0.0
68,5,41.9057,-9.60202,0.0
68,6,41.941,-9.3822,0.0
68,7,41.9758,-9.16214,0.3
68,8,42.0101,-8.9418,64.5
68,9,42.044,-8.72119,154.1
68,10,42.0774,-8.50037,287.9
68,11,42.1104,-8.2793,498.2
68,12,42.143,-8.05795,572.3
68,13,42.1751,-7.8364,554.9
68,14,42.2067,-7.61456,767.0
68,15,42.2379,-7.39255,977.5
68,16,42.2686,-7.17026,980.1
68,17,42.2988,-6.94775,1085.8
68,18,42.3286,-6.72504,1246.6
68,19,42.358,-6.50208,1286.3
68,20,42.3869,-6.2789,1148.3
68,21,42.4153,-6.05551,921.2
68,22,42.4433,-5.83191,825.8
68,23,42.4708,-5.60809,820.3
68,24,42.4979,-5.38409,839.9
68,25,42.5245,-5.15985,896.9
68,26,42.5506,-4.93542,949.4
68,27,42.5763,-4.71082,958.0
68,28,42.6015,-4.48599,925.9
68,29,42.6262,-4.26099,910.9
68,30,42.6505,-4.0358,946.0
68,31,42.6743,-3.81042,961.4
68,32,42.6976,-3.58487,876.3
68,33,42.7205,-3.35913,762.2
68,34,42.7429,-3.13324,700.6
68,35,42.7648,-2.90717,655.6
68,36,42.7863,-2.68091,680.8
68,37,42.8073,-2.4545,749.8
68,38,42.8278,-2.22794,794.6
68,39,42.8479,-2.00122,761.5
68,40,42.8675,-1.77432,658.8
68,41,42.8866,-1.5473,689.8
68,42,42.9052,-1.32013,858.6
68,43,42.9234,-1.0928,1028.9
68,44,42.9411,-0.865356,1150.1
68,45,42.9583,-0.637756,1283.6
68,46,42.9751,-0.410034,1371.5
68,47,42.9914,-0.18219,1289.3
68,48,43.0072,0.0457764,1123.6
68,49,43.0225,0.273865,916.3
68,50,43.0374,0.502106,723.8
68,51,43.0517,0.730408,591.9
68,52,43.0656,0.958862,487.8
68,53,43.0791,1.18741,438.0
68,54,43.092,1.41605,418.8
68,55,43.1045,1.64481,372.5
68,56,43.1165,1.87366,315.7
68,57,43.128,2.1026,277.3
68,58,43.1391,2.3316,266.8
68,59,43.1496,2.56073,227.8
68,60,43.1597,2.78992,123.0
68,61,43.1693,3.0192,34.8
68,62,43.1785,3.24854,3.1
68,63,43.1871,3.47794,0.0
68,64,43.1953,3.70743,0.0
68,65,43.203,3.93695,0.0
68,66,43.2102,4.16656,0.2
68,67,43.2169,4.39621,0.1
68,68,43.2232,4.62592,0.0
68,69,43.2289,4.85568,0.0
68,70,43.2342,5.08545,0.0
68,71,43.239,5.31531,38.6
68,72,43.2434,5.54517,174.3
68,73,43.2472,5.77509,317.8
68,74,43.2506,6.005,305.1
68,75,43.2535,6.23495,205.5
68,76,43.2559,6.46494,117.7
68,77,43.2578,6.69495,29.5
68,78,43.2593,6.92496,0.0
68,79,43.2602,7.15497,0.0
68,80,43.2607,7.38498,0.0
68,81,43.2607,7.61502,0.1
68,82,43.2602,7.84503,0.0
68,83,43.2593,8.07504,0.0
68,84,43.2578,8.30505,0.0
68,85,43.2559,8.53506,0.0
68,86,43.2535,8.76505,0.0
68,87,43.2506,8.995,0.7
68,88,43.2472,9.22491,0.0
68,89,43.2434,9.45483,0.0
68,90,43.239,9.68469,0.0
68,91,43.2342,9.91455,2.2
68,92,43.2289,10.1443,0.0
68,93,43.2232,10.3741,13.8
68,94,43.2169,10.6038,137.3
68,95,43.2102,10.8334,318.3
68,96,43.203,11.063,381.5
68,97,43.1953,11.2926,296.0
68,98,43.1871,11.5221,265.0
68,99,43.1785,11.7515,323.5
68,100,43.1693,11.9808,347.0
69,0,41.8858,-10.7478,0.0
69,1,41.9234,-10.5287,0.0
69,2,41.9605,-10.3094,0.0
69,3,41.9972,-10.0898,0.0
69,4,42.0334,-9.86993,0.0
69,5,42.0692,-9.64981,0.0
69,6,42.1046,-9.42941,0.0
69,7,42.1395,-9.20874,0.0
69,8,42.1739,-8.98785,23.9
69,9,42.2079,-8.76666,80.6
69,10,42.2414,-8.54526,265.6
69,11,42.2745,-8.32358,484.2
69,12,42.3072,-8.10165,452.9
69,13,42.3393,-7.87949,432.0
69,14,42.3711,-7.6571,605.8
69,15,42.4023,-7.43445,712.4
69,16,42.4332,-7.21158,770.3
69,17,42.4635,-6.98846,821.1
69,18,42.4934,-6.76514,803.2
69,19,42.5228,-6.5416,917.3
69,20,42.5518,-6.31781,1081.1
69,21,42.5803,-6.09381,1051.1
69,22,42.6084,-5.8696,968.7
69,23,42.636,-5.6452,941.3
69,24,42.6631,-5.42056,941.5
69,25,42.6898,-5.19574,991.0
69,26,42.716,-4.97067,1086.5
69,27,42.7417,-4.74545,1157.7
69,28,42.767,-4.52002,1138.2
69,29,42.7918,-4.2944,1062.2
69,30,42.8162,-4.06857,990.3
69,31,42.84,-3.84259,931.6
69,32,42.8635,-3.61639,843.8
69,33,42.8864,-3.39005,759.5
69,34,42.9089,-3.16351,719.8
69,35,42.9309,-2.9368,662.9
69,36,42.9524,-2.70993,619.9
69,37,42.9735,-2.48288,613.1
69,38,42.994,-2.25568,637.7
69,39,43.0142,-2.02832,678.3
69,40,43.0338,-1.80081,664.4
69,41,43.053,-1.57315,677.7
69,42,43.0717,-1.34534,758.8
69,43,43.0899,-1.11737,741.1
69,44,43.1077,-0.889282,612.2
69,45,43.125,-0.661041,553.8
69,46,43.1418,-0.432678,542.4
69,47,43.1581,-0.204193,491.8
69,48,43.1739,0.0244141,462.8
69,49,43.1893,0.253174,443.6
69,50,43.2042,0.482025,400.4
69,51,43.2186,0.710999,340.9
69,52,43.2326,0.940094,296.3
69,53,43.2461,1.16931,272.9
69,54,43.2591,1.39859,248.4
69,55,43.2716,1.62799,241.8
69,56,43.2836,1.85748,244.5
69,57,43.2952,2.0871,266.2
69,58,43.3062,2.31677,320.9
69,59,43.3168,2.54654,324.0
69,60,43.3269,2.77637,222.3
69,61,43.3366,3.00632,101.4
69,62,43.3457,3.2363,40.6
69,63,43.3544,3.46637,19.9
69,64,43.3626,3.6965,8.4
69,65,43.3703,3.9267,0.0
69,66,43.3776,4.15695,0.0
69,67,43.3843,4.38727,0.0
69,68,43.3906,4.61765,0.0
69,69,43.3964,4.84805,1.0
69,70,43.4017,5.07852,24.1
69,71,43.4065,5.30902,127.8
69,72,43.4108,5.53955,309.8
69,73,43.4147,5.77011,432.0
69,74,43.4181,6.0007,388.6
69,75,43.421,6.23132,288.6
69,76,43.4234,6.46198,197.0
69,77,43.4253,6.69263,86.7
69,78,43.4268,6.92328,6.8
69,79,43.4277,7.15396,0.0
69,80,43.4282,7.38464,0.0
69,81,43.4282,7.61536,0.0
69,82,43.4277,7.84604,0.0
69,83,43.4268,8.07672,0.2
69,84,43.4253,8.30737,0.1
69,85,43.4234,8.53802,0.0
69,86,43.421,8.76868,0.0
69,87,43.4181,8.9993,0.0
69,88,43.4147,9.22989,0.0
69,89,43.4108,9.46045,0.0
69,90,43.4065,9.69098,0.0
69,91,43.4017,9.92148,0.7
69,92,43.3964,10.1519,0.0
69,93,43.3906,10.3824,44.1
69,94,43.3843,10.6127,156.0
69,95,43.3776,10.843,250.4
69,96,43.3703,11.0733,307.5
69,97,43.3626,11.3035,325.8
69,98,43.3544,11.5336,294.6
69,99,43.3457,11.7637,327.3
69,100,43.3366,11.9937,397.9
70,0,42.0488,-10.7987,0.0
70,1,42.0865,-10.5791,0.0
70,2,42.1237,-10.3592,0.0
70,3,42.1605,-10.139,0.0
70,4,42.1969,-9.91858,0.0
70,5,42.2327,-9.69785,0.0
70,6,42.2682,-9.47687,0.2
70,7,42.3032,-9.25565,0.0
70,8,42.3377,-9.03415,0.4
70,9,42.3718,-8.81238,46.4
70,10,42.4055,-8.59036,278.5
70,11,42.4386,-8.3681,548.5
70,12,42.4714,-8.1456,578.0
70,13,42.5037,-7.92285,550.1
70,14,42.5355,-7.69983,515.4
70,15,42.5668,-7.47659,526.9
70,16,42.5977,-7.25314,761.8
70,17,42.6282,-7.02942,929.2
70,18,42.6582,-6.80548,852.5
70,19,42.6877,-6.58133,884.2
70,20,42.7168,-6.35696,1149.1
70,21,42.7453,-6.13235,1286.8
70,22,42.7735,-5.90753,1237.2
70,23,42.8012,-5.6825,1221.6
70,24,42.8284,-5.45724,1227.0
70,25,42.8551,-5.23178,1224.8
70,26,42.8814,-5.00613,1328.1
70,27,42.9072,-4.78027,1410.4
70,28,42.9326,-4.55423,1343.2
70,29,42.9575,-4.32797,1208.6
70,30,42.9819,-4.10153,988.2
70,31,43.0058,-3.87491,863.8
70,32,43.0293,-3.6481,852.2
70,33,43.0523,-3.42111,741.9
70,34,43.0749,-3.19397,575.1
70,35,43.0969,-2.96661,459.3
70,36,43.1185,-2.73911,432.4
70,37,43.1396,-2.51144,412.5
70,38,43.1603,-2.2836,360.8
70,39,43.1805,-2.0556,363.3
70,40,43.2002,-1.82745,401.0
70,41,43.2194,-1.59915,405.1
70,42,43.2382,-1.3707,386.7
70,43,43.2564,-1.14209,295.8
70,44,43.2743,-0.913361,192.7
70,45,43.2916,-0.684479,172.4
70,46,43.3084,-0.455444,199.8
70,47,43.3248,-0.226318,241.5
70,48,43.3407,0.00296021,254.6
70,49,43.3561,0.232361,253.2
70,50,43.3711,0.461853,266.5
70,51,43.3856,0.691498,269.9
70,52,43.3995,0.921234,254.1
70,53,43.4131,1.15109,228.3
70,54,43.4261,1.38104,206.1
70,55,43.4386,1.61108,205.4
70,56,43.4507,1.84125,229.2
70,57,43.4623,2.0715,311.5
70,58,43.4734,2.30182,472.5
70,59,43.484,2.53226,627.7
70,60,43.4942,2.76276,603.2
70,61,43.5038,2.99335,382.0
70,62,43.513,3.224,172.7
70,63,43.5217,3.45474,92.4
70,64,43.53,3.68555,72.8
70,65,43.5377,3.91638,30.2
70,66,43.545,4.14731,0.5
70,67,43.5517,4.3783,0.4
70,68,43.558,4.60931,3.0
70,69,43.5638,4.84039,23.0
70,70,43.5691,5.07153,84.5
70,71,43.574,5.30267,211.1
70,72,43.5783,5.53387,346.6
70,73,43.5822,5.76511,406.3
70,74,43.5856,5.99637,428.6
70,75,43.5885,6.22766,488.6
70,76,43.5909,6.45895,521.9
70,77,43.5928,6.69028,464.1
70,78,43.5943,6.92163,309.2
70,79,43.5953,7.15298,113.5
70,80,43.5958,7.38431,8.3
70,81,43.5958,7.61569,0.0
70,82,43.5953,7.84702,0.0
70,83,43.5943,8.07837,0.0
70,84,43.5928,8.30972,0.0
70,85,43.5909,8.54105,0.7
70,86,43.5885,8.77234,0.0
70,87,43.5856,9.00363,0.0
70,88,43.5822,9.23489,0.0
70,89,43.5783,9.46613,0.0
70,90,43.574,9.69733,0.2
70,91,43.5691,9.92847,0.0
70,92,43.5638,10.1596,1.3
70,93,43.558,10.3907,44.0
70,94,43.5517,10.6217,106.3
70,95,43.545,10.8527,138.3
70,96,43.5377,11.0836,212.0
70,97,43.53,11.3145,338.1
70,98,43.5217,11.5453,374.9
70,99,43.513,11.776,411.4
70,100,43.5038,12.0067,505.5
71,0,42.2118,-10.8499,0.0
71,1,42.2496,-10.6297,0.0
